gene,treatment1_mean,treatment2_mean,log2FoldChange,padj,gene_name,gene_def
K00508,62.0387654185472,46.9788231932729,-0.405823318272873,0.883673986565227,E1.14.19.3,linoleoyl-CoA desaturase [EC:1.14.19.3]
K00510,154.57033232081,84.9161450361757,-0.862766041119564,0.480955656562907,HMOX1,heme oxygenase 1 [EC:1.14.14.18]
K00512,42.2953556549496,125.459025279705,1.56270634153943,0.425051508494001,CYP17A,steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32]
K00514,1859.46761231711,1920.34390620402,0.046856809566904,0.98594581284054,"ZDS, crtQ",zeta-carotene desaturase [EC:1.3.5.6]
K00515,4.69555035612549,1.74522650837503,-1.43892436345916,NA,"BCMO1, BCDO1","beta-carotene 15,15'-dioxygenase [EC:1.13.11.63]"
K00516,224.224022945296,86.7136114937701,-1.37074613432483,0.087585670221011,E1.14.99.55,lytic starch monooxygenase [EC:1.14.99.55]
K00518,110.972979965691,92.0133549613686,-0.270424856875254,0.942391323354352,sodN,nickel superoxide dismutase [EC:1.15.1.1]
K00520,371.281762737743,371.572234785695,-0.000456793385969,1,merA,mercuric reductase [EC:1.16.1.1]
K00521,1351.52683568817,1327.80529766514,-0.024553538867693,0.991612274730638,E1.16.1.7,ferric-chelate reductase [EC:1.16.1.7]
K00523,1070.34358796176,1063.93136602998,-0.008916653710458,0.997158092491632,"ascD, ddhD, rfbI","CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]"
K00529,6.24167592945218,2.30947836357227,-1.42871442087479,NA,hcaD,3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K00533,3.37545988904969,0.581742169458343,-2.57022792442592,NA,E1.12.7.2L,ferredoxin hydrogenase large subunit [EC:1.12.7.2]
K00543,0,0.515695958350558,1.59641619128837,NA,ASMT,acetylserotonin O-methyltransferase [EC:2.1.1.4]
K00545,250.386889065758,241.792422976196,-0.048847258478224,0.990928564292154,COMT,catechol O-methyltransferase [EC:2.1.1.6]
K00546,0,0.257847979175279,0.668164144909191,NA,HNMT,histamine N-methyltransferase [EC:2.1.1.8]
K00547,106.249501912276,96.4705307360972,-0.134344120084104,0.972953887720107,"mmuM, BHMT2",homocysteine S-methyltransferase [EC:2.1.1.10]
K00548,3127.18323283756,2819.17074035562,-0.149169698930695,0.850158333939863,"metH, MTR",5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K00549,86.4374431249078,138.739135540994,0.684403363477639,0.807545514364932,metE,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K00550,13.4745824572914,33.4622567855619,1.31441265947233,0.545856002063643,PLMT,phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.71]
K00555,118.540485413053,106.015054314306,-0.159369542774365,0.964997233196939,"TRMT1, trm1",tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
K00556,167.492170250949,185.526204148308,0.150042757083738,0.948157343213552,trmH,tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]
K00557,14.4007027986855,21.8385533179557,0.590610037402827,0.912491538786587,trmA,tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]
K00558,524.547040198869,384.334879667672,-0.449534813119197,0.450149719464613,"DNMT1, dcm",DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K00559,1246.89724235556,1323.59359612477,0.086171075608859,0.951440467137605,"SMT1, ERG6",sterol 24-C-methyltransferase [EC:2.1.1.41]
K00560,8.68358784680423,23.0569304189749,1.41730933362711,0.347964439250113,"thyA, TYMS",thymidylate synthase [EC:2.1.1.45]
K00563,18.7070956292881,19.1358494689711,0.028149002709663,0.99867706631698,rlmA1,23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
K00565,104.091680779809,95.2241286155054,-0.130032915811322,0.969809035218972,RNMT,mRNA (guanine-N7-)-methyltransferase [EC:2.1.1.56]
K00566,0.526458287106283,0,-1.95365609678115,NA,"mnmA, trmU",tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K00568,3521.77230596111,3563.45451078376,0.016552769910994,0.995754201142204,ubiG,2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K00569,273.771375423091,271.952669192056,-0.01218115474987,0.997163350950669,"TPMT, tpmT",thiopurine S-methyltransferase [EC:2.1.1.67]
K00570,214.357267793747,174.538444940795,-0.298886955491639,0.881067628005023,pmtA,phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]
K00573,118.971964028155,99.8480946468526,-0.262265096052579,0.829617125545293,"E2.1.1.77, pcm",protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K00574,338.911032138108,259.136413908249,-0.387348243193681,0.696145128958617,cfa,cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
K00575,3.53463755901161,0.581742169458343,-2.64037389318175,NA,cheR,chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K00586,86.2561326942747,86.9537764382309,0.018745279033184,0.997158092491632,DPH5,diphthine methyl ester synthase [EC:2.1.1.314]
K00587,215.517763130731,190.504914795628,-0.179417851548929,0.926525133669192,"ICMT, STE14",protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100]
K00588,268.473327603679,168.264902313589,-0.671430412896392,0.743936139991092,E2.1.1.104,caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
K00589,132.00553420044,121.246671967398,-0.117629200592908,0.968843720524718,MET1,uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K00591,67.9644337083289,90.3841099225564,0.419733255368254,0.826437810423346,COQ3,polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64]
K00592,454.58896019123,385.022263631058,-0.241771307834682,0.857478078614834,RBCMT,[ribulose-bisphosphate carboxylase]/[fructose-bisphosphate aldolase]-lysine N-methyltransferase [EC:2.1.1.127 2.1.1.259]
K00597,1010.38996108623,1282.64339107592,0.344488683634687,0.629607637954505,MTRR,methionine synthase reductase [EC:1.16.1.8]
K00598,107.401462821496,112.969480355406,0.070592118349283,0.985164648351442,tam,trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K00599,45.7576969873174,42.248123418955,-0.113142853658405,0.986290811593067,METTL6,methyltransferase-like protein 6 [EC:2.1.1.-]
K00600,4045.44702933848,4481.60883673539,0.148155760891665,0.829617125545293,"glyA, SHMT",glycine hydroxymethyltransferase [EC:2.1.2.1]
K00602,908.038844963902,649.434470725487,-0.482591222471732,0.642110086197835,purH,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K00603,23.3828165168098,25.9249672618483,0.147595369464731,0.983874485252746,fctD,glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase [EC:2.1.2.5 6.3.3.2]
K00604,214.564891966932,278.278564278589,0.376895580094591,0.672313241272517,"MTFMT, fmt",methionyl-tRNA formyltransferase [EC:2.1.2.9]
K00605,778.865024804424,750.376111218549,-0.053101859301431,0.97590929559081,"gcvT, AMT",aminomethyltransferase [EC:2.1.2.10]
K00606,113.837913409156,111.904408316347,-0.023149697866342,0.996176117999233,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K00609,30.698106339927,17.1649100766065,-0.85009511230608,0.8217255061243,"pyrB, PYR2",aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K00611,907.759522039933,1391.71608426641,0.616715815393601,0.129154926680223,"OTC, argF, argI",ornithine carbamoyltransferase [EC:2.1.3.3]
K00612,61.8476095799324,69.7204095494188,0.174998952114209,0.979305531572736,nodU,carbamoyltransferase [EC:2.1.3.-]
K00614,15.208113658348,3.4187269571907,-2.14870528523122,NA,"CSKMT, METTL12",citrate synthase lysine N-methyltransferase [EC:2.1.1.-]
K00615,16442.6443521043,22139.4092531371,0.429274752930616,0.514252385243231,"E2.2.1.1, tktA, tktB",transketolase [EC:2.2.1.1]
K00616,1147.57636331002,1785.68400566055,0.636829724270995,0.052586140552505,"E2.2.1.2, talA, talB",transaldolase [EC:2.2.1.2]
K00619,32.3025851383251,44.8383889308513,0.46987312003339,0.912100187620445,argA,amino-acid N-acetyltransferase [EC:2.3.1.1]
K00620,627.851381248273,657.219672139538,0.06655402942074,0.97590929559081,argJ,glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K00624,577.913048229095,703.406822210111,0.283077904736254,0.702246525179049,E2.3.1.7,carnitine O-acetyltransferase [EC:2.3.1.7]
K00626,96.2206281309038,64.0549429192993,-0.587028790225321,0.742527144844085,"ACAT, atoB",acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K00627,3025.98558673791,3068.30950910729,0.020366014097268,0.990928564292154,"DLAT, aceF, pdhC",pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00630,850.600239699638,977.767961181279,0.202718786596741,0.837153357314334,ATS1,glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
K00631,12.8988400326599,3.45306409635317,-1.87889880625822,NA,plsB,glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
K00635,327.645110305721,363.729619807557,0.147987208455607,0.925791479010762,"tgs, wax-dgat",diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]
K00637,200.226980108266,318.223958695023,0.665218817029376,0.675010568583361,SOAT,sterol O-acyltransferase [EC:2.3.1.26]
K00640,315.301671524503,326.093008464781,0.046268401721976,0.986290811593067,cysE,serine O-acetyltransferase [EC:2.3.1.30]
K00641,234.003368924035,288.449287065711,0.302677954364695,0.876557243249176,metX,homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
K00643,2.40625632928051,0,-4.1146877670241,NA,"E2.3.1.37, ALAS",5-aminolevulinate synthase [EC:2.3.1.37]
K00645,3253.0855741731,4873.50479769615,0.58341934129131,0.224667089702977,"fabD, MCAT, MCT1",[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K00646,0,0,0,NA,pksF,malonyl-ACP decarboxylase
K00647,77.9552011933646,43.8006466214497,-0.833484315149736,0.819461270475073,fabB,3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
K00648,1028.22815713249,1028.67743745461,0.000672977294336,1,fabH,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K00649,28.2925677312559,20.2833773025777,-0.480348195635928,0.948559419519854,GNPAT,glyceronephosphate O-acyltransferase [EC:2.3.1.42]
K00650,19.9281559529968,39.607537207697,0.980063114398714,0.789771350687191,LCAT,lecithin-cholesterol acyltransferase [EC:2.3.1.43]
K00651,3.29102915399694,0.426028815623719,-2.87463727053715,NA,metA,homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]
K00652,71.789557509801,81.443814604825,0.181247756086139,0.963997854733457,bioF,8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K00654,957.675025699762,816.163088509583,-0.231698413781026,0.805297192715947,SPT,serine palmitoyltransferase [EC:2.3.1.50]
K00655,1496.41081979259,1560.07162425266,0.060936088892484,0.954121678255129,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K00656,3.29102915399694,0.426028815623719,-2.83812202393443,NA,"E2.3.1.54, pflD",formate C-acetyltransferase [EC:2.3.1.54]
K00657,12.2600819130375,26.7802964496726,1.11123318931651,0.459373863608967,"speG, SAT",diamine N-acetyltransferase [EC:2.3.1.57]
K00658,564.665891911087,677.579739932992,0.261894215254201,0.826328772233304,"DLST, sucB",2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00660,2.57680637885604,0.581742169458343,-2.15822293182854,NA,CHS,chalcone synthase [EC:2.3.1.74]
K00661,12.4482052613768,4.48073368757102,-1.47779751312442,0.733476031105372,maa,maltose O-acetyltransferase [EC:2.3.1.79]
K00663,8.72339691425122,7.17490984554439,-0.28795381046232,NA,aacA,aminoglycoside 6'-N-acetyltransferase [EC:2.3.1.82]
K00665,8.76166753246751,8.77468843872184,-0.019752535747168,NA,FASN,"fatty acid synthase, animal type [EC:2.3.1.85]"
K00666,74.6014680824541,45.6237433341866,-0.711987166043309,0.638134890734419,K00666,fatty-acyl-CoA synthase [EC:6.2.1.-]
K00669,55.4435289518176,57.2765413339655,0.051035642019585,0.995000023632766,AANAT,arylalkylamine N-acetyltransferase [EC:2.3.1.87]
K00670,99.4836380571981,159.74357231087,0.679309053918941,0.487060269139619,"NAA30, MAK3",N-alpha-acetyltransferase 30 [EC:2.3.1.256]
K00671,338.730010490355,352.279149372159,0.059070702866907,0.973050868127636,NMT,glycylpeptide N-tetradecanoyltransferase [EC:2.3.1.97]
K00675,109.203540038312,163.594483446708,0.582845590121048,0.363402373528173,nhoA,N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]
K00679,326.91439081273,271.340273935808,-0.271893949568712,0.826100655083011,E2.3.1.158,phospholipid:diacylglycerol acyltransferase [EC:2.3.1.158]
K00680,10.868830400058,7.2857896280156,-0.57914779432109,NA,ytmI,uncharacterized N-acetyltransferase [EC:2.3.1.-]
K00681,148.629243894093,175.549140314657,0.241164785739474,0.906905500389932,ggt,gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K00682,46.6555893709435,44.3658000144597,-0.074576944143255,0.990652122679219,GGCT,gamma-glutamylcyclotransferase [EC:4.3.2.9]
K00685,144.881943925991,134.775654057168,-0.107408709063962,0.963782079116564,ATE1,arginyl-tRNA---protein transferase [EC:2.3.2.8]
K00694,3.75098886511892,3.00450860737651,-0.318271532652536,NA,bcsA,cellulose synthase (UDP-forming) [EC:2.4.1.12]
K00697,0.743168453518276,4.1679929462932,2.55530914694245,NA,otsA,trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]
K00698,1477.02576116372,1006.47737567786,-0.553077288820238,0.565309568616279,CHS1,chitin synthase [EC:2.4.1.16]
K00699,4.86610040570101,4.7890950865613,-0.032528036191582,NA,UGT,glucuronosyltransferase [EC:2.4.1.17]
K00706,0,0,0,NA,E2.4.1.34,"1,3-beta-glucan synthase [EC:2.4.1.34]"
K00710,326.842472185338,290.855444599961,-0.163023600193477,0.923464144929767,GALNT,polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]
K00713,10.9001823785147,9.11084386372081,-0.256076645074843,NA,waaD,"UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.-]"
K00715,4.51208947770564,2.37552457468006,-0.927153479108754,NA,B3GALT4,ganglioside galactosyltransferase [EC:2.4.1.62]
K00717,613.792188747521,924.873312276135,0.590496517184347,0.237496630589112,FUT8,glycoprotein 6-alpha-L-fucosyltransferase [EC:2.4.1.68]
K00718,17.9731935157827,5.97620035709704,-1.60306122072723,0.705421794123302,FUT1_2,galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]
K00719,7.43168453518276,0,-5.73899876930301,NA,"B3GALNT1, B3GALT3",galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase [EC:2.4.1.79]
K00721,194.86667146131,180.839864740005,-0.10864205220871,0.955899012109706,DPM1,dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
K00726,116.999845752308,85.4351125511031,-0.455726537020116,0.771829083297273,MGAT1,"alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.101]"
K00728,59.0340104278092,237.551322627406,2.0117968299121,0.008283480400787,"POMT, pmt",dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]
K00729,192.115996473764,204.951139772274,0.088965923432283,0.969266569165857,ALG5,dolichyl-phosphate beta-glucosyltransferase [EC:2.4.1.117]
K00731,1314.93398193487,1068.89624797897,-0.299953737133227,0.6998350570345,C1GALT1,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase [EC:2.4.1.122]
K00733,30.3505965915604,69.733278309607,1.20697854435048,0.459373863608967,B4GALT7,xylosylprotein 4-beta-galactosyltransferase [EC:2.4.1.133]
K00734,203.666726811646,219.996608450861,0.106591147722857,0.968765620203763,B3GALT6,galactosylxylosylprotein 3-beta-galactosyltransferase [EC:2.4.1.134]
K00736,0.601564082320129,1.16348433891669,0.941873964100038,NA,MGAT2,"alpha-1,6-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.143]"
K00737,234.170820622161,329.33353828634,0.48842522004341,0.573330234880998,MGAT3,"beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]"
K00744,59.8427510066371,27.137664514416,-1.13727533021156,0.695161277399311,MGAT5,"alpha-1,3(6)-mannosylglycoprotein beta-1,6-N-acetyl-glucosaminyltransferase [EC:2.4.1.155]"
K00749,1.20312816464026,1.74522650837503,0.530534115831594,NA,E2.4.1.183,"alpha-1,3-glucan synthase [EC:2.4.1.183]"
K00750,941.332739469882,1039.68285003419,0.142255110407463,0.948157343213552,"GYG1, GYG2",glycogenin [EC:2.4.1.186]
K00752,45.8659934706973,24.6134204679614,-0.892274347110174,0.819461270475073,hasA,hyaluronan synthase [EC:2.4.1.212]
K00753,32.5351214242048,29.3530963929738,-0.143563617794481,0.984018714773774,E2.4.1.214,glycoprotein 3-alpha-L-fucosyltransferase [EC:2.4.1.214]
K00754,28.3300149068094,8.43571222605236,-1.74802216303332,NA,bshA,L-malate glycosyltransferase [EC:2.4.1.-]
K00756,42.6178058744229,16.2846594509991,-1.38703220980613,0.542335930483724,pdp,pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]
K00757,5.78376365810491,4.95531840004143,-0.197853486203809,NA,"udp, UPP",uridine phosphorylase [EC:2.4.2.3]
K00758,14.9123529474121,2.32696867783337,-2.71192084505081,NA,"deoA, TYMP",thymidine phosphorylase [EC:2.4.2.4]
K00759,766.817580512013,959.365989494139,0.322460087866019,0.80735176070697,"APRT, apt",adenine phosphoribosyltransferase [EC:2.4.2.7]
K00760,83.622673147416,76.2227798606245,-0.132680439617178,0.972953887720107,"hprT, hpt, HPRT1",hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K00761,695.570822448846,1127.06284236304,0.695969547135781,0.160224389190203,"upp, UPRT",uracil phosphoribosyltransferase [EC:2.4.2.9]
K00762,93.7067788472126,84.1668790470732,-0.151173798569033,0.969723541351474,pyrE,orotate phosphoribosyltransferase [EC:2.4.2.10]
K00763,266.312366425617,244.147306472716,-0.126995005581236,0.940428386712282,"pncB, NAPRT1",nicotinate phosphoribosyltransferase [EC:6.3.4.21]
K00764,276.416885209293,185.4995449629,-0.572804298910607,0.68627648022797,"purF, PPAT",amidophosphoribosyltransferase [EC:2.4.2.14]
K00765,682.823697142273,824.848532164694,0.273981066639758,0.876557243249176,hisG,ATP phosphoribosyltransferase [EC:2.4.2.17]
K00766,579.282558772295,762.568358119197,0.397287957561935,0.543132483544449,trpD,anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K00767,140.31211322177,182.010818475554,0.375841345031222,0.816826117689966,"nadC, QPRT",nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K00768,138.716391772841,133.811185143721,-0.05127509632238,0.990996267881557,"E2.4.2.21, cobU, cobT",nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
K00771,325.055554705859,305.993412427167,-0.088601010028799,0.970727838048459,XYLT,protein xylosyltransferase [EC:2.4.2.26]
K00773,224.366100662409,282.258785322083,0.332742095147439,0.876557243249176,"tgt, QTRT1",queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K00774,14.8988745281977,3.22626817231892,-2.21176064038841,NA,PARP16,poly [ADP-ribose] polymerase 16 [EC:2.4.2.30]
K00783,115.173529735221,91.8797670033126,-0.326238093642299,0.908436241892736,rlmH,23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K00784,939.381289249432,964.901505662895,0.038055449385054,0.97738526850049,rnz,ribonuclease Z [EC:3.1.26.11]
K00787,659.746796649192,747.239254449727,0.180193255643655,0.863284231272706,FDPS,farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]
K00788,21.8532933833862,26.9790920998003,0.288096101544661,0.953274096224126,thiE,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K00789,15836.8876686063,22495.1905701797,0.506348727897646,0.2094900566954,metK,S-adenosylmethionine synthetase [EC:2.5.1.6]
K00791,61.4556424858395,58.3998024373703,-0.076544117344489,0.987350805400296,"miaA, TRIT1",tRNA dimethylallyltransferase [EC:2.5.1.75]
K00793,502.893378482035,487.573340302568,-0.043302316869524,0.987405902663406,"ribE, RIB5",riboflavin synthase [EC:2.5.1.9]
K00794,1611.76457883022,2102.9821933771,0.383796259118022,0.333224741033861,"ribH, RIB4","6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"
K00796,5.24198824207492,4.81578132685933,-0.129062619954545,NA,folP,dihydropteroate synthase [EC:2.5.1.15]
K00797,9063.51236766076,8005.47485097045,-0.179299932380737,0.826885278865685,"speE, SRM, SPE3",spermidine synthase [EC:2.5.1.16]
